air_temperature_2m,black_sky_albedo,black_sky_albedo_avhrr,cee,cer,cfc,cot,cph,cth,ctp,ctt,fapar_tip,gross_primary_productivity,iwp,latent_energy,leaf_area_index,lwp,max_air_temperature_2m,min_air_temperature_2m,net_ecosystem_exchange,net_radiation,par,precipitation,precipitation_era5,sensible_heat,stemp,terrestrial_ecosystem_respiration,white_sky_albedo,white_sky_albedo_avhrr,time
294.83044,0.06686431,0.16748177,0.81370705,13.940541,0.84570193,6.133968,0.45861828,7.0056,481.63443,260.99966,0.21260554,5.646957,62.899204,9.565338,0.7347413,41.4393,299.2157,291.43713,-1.111586,13.345686,97.16572,2.0905957,0.31277978,2.586357,295.26868,4.076958,0.10971685,0.16586111,2006-03-26
295.10358,0.06741513,0.22174715,0.8450251,19.843672,0.91740996,9.589511,0.3672563,7.746739,442.37506,256.12085,0.14878863,5.3923807,229.93417,8.91075,0.5065731,64.074684,299.40906,291.05157,-0.9462846,12.190302,92.73143,0.16112693,0.123752564,2.2607272,295.85043,4.0680304,0.10919586,0.24162573,2006-04-03
294.7229,0.06423323,0.22947681,0.8554644,21.81137,0.9413125,10.741352,0.33680248,7.993784,429.28867,254.49458,0.11405754,4.2862253,285.61218,7.4701357,0.37584537,71.61977,299.42578,291.2583,-0.441798,9.839995,79.13143,3.049776,0.19286485,1.6442028,296.04434,3.9972465,0.09990078,0.25388592,2006-04-11
295.5338,0.059411686,0.2489475,0.8554644,21.81137,0.9413125,10.741352,0.33680248,7.993784,429.28867,254.49458,0.17277543,5.800998,285.61218,9.677491,0.6986351,71.61977,299.82648,291.40512,-1.0190752,13.483782,107.788574,2.3416119,0.23250806,2.3550057,296.04434,4.3201976,0.08496854,0.2597092,2006-04-19
295.08206,0.060476266,0.2118095,0.8554644,21.81137,0.9413125,10.741352,0.33680248,7.993784,429.28867,254.49458,0.14234336,5.25454,285.61218,8.311154,0.46616676,71.61977,299.30832,291.3539,-0.79047054,11.557942,85.01143,2.5564432,0.13224083,1.9495404,296.04434,4.267622,0.07838787,0.223501,2006-04-27
295.40207,0.06056683,0.20157866,0.779717,22.176071,0.8830759,5.163867,0.30318692,8.539175,402.0164,251.31393,0.1355634,5.643031,118.833855,9.018937,0.41030762,32.45433,300.0501,291.97562,-0.9706558,12.572356,101.38857,2.4270751,0.20286909,2.3167381,295.8306,4.3165226,0.0749885,0.21459317,2006-05-05
295.5787,0.059411008,0.1900723,0.779717,22.176071,0.8830759,5.163867,0.30318692,8.539175,402.0164,251.31393,0.12406982,5.7391076,118.833855,9.280536,0.38819015,32.45433,299.88373,291.09937,-1.0653127,12.803557,103.582855,2.5403721,0.11683781,2.4172559,295.8306,4.126985,0.07221004,0.2031907,2006-05-13
295.72342,0.05567431,0.1763984,0.779717,22.176071,0.8830759,5.163867,0.30318692,8.539175,402.0164,251.31393,0.10507956,6.061624,118.833855,9.665438,0.39372024,32.45433,300.8657,291.6012,-1.0549446,13.026872,101.14286,0.5783224,0.23710379,2.5451908,295.8306,4.4015403,0.06774749,0.18891378,2006-05-21
295.34485,0.051815715,0.16958587,0.7795142,22.102463,0.8823696,5.1014986,0.30886424,8.486933,404.55267,251.5941,0.089490965,5.915996,114.60873,9.330585,0.27499154,33.29564,299.43466,291.68597,-1.0296803,12.549654,99.96,0.76154464,0.20881322,2.3747256,295.77856,4.321808,0.06513894,0.18117826,2006-05-29
294.39743,0.0482132,0.16240309,0.7780944,21.587206,0.8774252,4.6649213,0.34860542,8.121241,422.30667,253.55528,0.064393856,5.6912365,85.03288,9.030566,0.08107183,39.184776,298.56055,291.4867,-0.9406747,12.162763,93.73143,9.539213,0.518742,2.2143307,295.41443,4.2302847,0.062232003,0.17162114,2006-06-06
294.7505,0.050891243,0.16220546,0.7780944,21.587206,0.8774252,4.6649213,0.34860542,8.121241,422.30667,253.55528,0.078473195,5.8619776,85.03288,9.606182,0.09963238,39.184776,299.05804,290.08167,-0.96616995,12.802664,99.148575,4.1147966,0.33768317,2.3415265,295.41443,4.3989105,0.06478486,0.17079823,2006-06-14
295.21548,0.053777974,0.166059,0.7780944,21.587206,0.8774252,4.6649213,0.34860542,8.121241,422.30667,253.55528,0.06532704,5.9679713,85.03288,9.81154,0.079949684,39.184776,298.97095,291.88818,-1.0483222,13.222006,103.61714,0.84407955,0.18927443,2.3954647,295.41443,4.3937407,0.06431472,0.17399558,2006-06-22
295.96738,0.055829607,0.16923906,0.77309847,20.900438,0.88284534,5.0137362,0.34128836,8.17215,418.14893,253.33585,0.05888372,5.9705987,84.84793,10.458603,0.07136919,42.712593,300.9148,291.9412,-1.1290749,13.891467,107.69714,0.63786495,0.14643215,2.3950524,295.8537,4.2987,0.063839145,0.17719473,2006-06-30
295.57266,0.05785073,0.17126678,0.76477194,19.755829,0.8918789,5.595093,0.32909328,8.256997,411.21936,252.97011,0.066037975,5.773544,84.53967,8.931957,0.077843025,48.592274,299.46613,291.60843,-0.9014841,12.444709,97.377144,0.4311559,0.2025316,2.3172796,296.58582,4.405064,0.065326616,0.17983222,2006-07-08
295.11664,0.056558214,0.17298982,0.76477194,19.755829,0.8918789,5.595093,0.32909328,8.256997,411.21936,252.97011,0.06364076,5.600135,84.53967,9.647518,0.07617678,48.592274,298.75558,291.2579,-0.9658537,13.164797,96.12572,1.254415,0.19185434,2.3925984,296.58582,4.181401,0.06473113,0.1823265,2006-07-16
294.8871,0.052685466,0.1691298,0.76477194,19.755829,0.8918789,5.595093,0.32909328,8.256997,411.21936,252.97011,0.07795835,5.3728337,84.53967,9.197306,0.09523773,48.592274,298.97537,290.50983,-0.878988,12.214,93.49715,0.495003,0.2648682,2.2665439,296.58582,4.1837,0.060317155,0.17876315,2006-07-24
295.07513,0.05217626,0.16786456,0.7757146,20.26862,0.8178745,5.595114,0.3310427,8.235612,414.03094,253.00487,0.08443578,5.469638,81.54131,10.130028,0.10443847,46.031376,299.65,290.96475,-1.0123736,13.661813,105.94857,2.230136,0.21921827,2.469308,296.44058,3.986715,0.05827732,0.17802939,2006-08-01
295.44223,0.053832352,0.17118064,0.78665715,20.781408,0.74387026,5.5951357,0.3329921,8.214228,416.84253,253.03961,0.074394315,6.0208592,78.54296,10.542216,0.09284052,43.47048,299.48062,291.40897,-1.15074,14.62015,115.171425,1.6307065,0.14606854,3.2258952,296.29535,4.388454,0.060149275,0.1816047,2006-08-09
295.25616,0.057569142,0.1685341,0.78665715,20.781408,0.74387026,5.5951357,0.3329921,8.214228,416.84253,253.03961,0.08115422,5.4936495,78.54296,9.751221,0.10352443,43.47048,299.96432,290.78333,-0.8822763,13.434861,111.262856,0.5321223,0.15935878,2.61434,296.29535,4.2123995,0.06304574,0.17806835,2006-08-17
294.97314,0.05736487,0.1669468,0.78665715,20.781408,0.74387026,5.5951357,0.3329921,8.214228,416.84253,253.03961,0.09642042,5.438798,78.54296,9.606868,0.12135418,43.47048,299.02277,290.97696,-0.97166026,13.146132,98.93143,8.239673,0.19386846,2.5379636,296.29535,4.126141,0.065632075,0.17674418,2006-08-25
295.22015,0.05823466,0.1552016,0.7626612,19.429037,0.7689983,4.778457,0.36854154,8.119761,423.1965,253.38217,0.15140219,5.4372115,62.687057,10.1799,0.25755823,38.5207,300.14703,291.34198,-0.9334769,13.914899,110.42857,1.0042468,0.17141949,2.7948666,296.2271,4.1726146,0.07120145,0.16544206,2006-09-02
294.9077,0.060165957,0.15759249,0.7482637,18.617617,0.7840751,4.288452,0.38987112,8.063083,427.00885,253.5877,0.16566357,5.605459,53.173553,10.513309,0.33384484,35.550842,299.17856,290.701,-1.093888,14.118807,99.79429,0.32924706,0.22506787,2.7490642,296.18616,4.0870347,0.07731972,0.16910876,2006-09-10
294.71365,0.05734803,0.16940153,0.7482637,18.617617,0.7840751,4.288452,0.38987112,8.063083,427.00885,253.5877,0.14329657,5.478172,53.173553,10.219152,0.30185047,35.550842,299.01364,291.01245,-0.98818713,13.883016,106.777145,1.0676153,0.2931543,2.5908523,296.18616,4.049096,0.07873807,0.18261912,2006-09-18
295.54108,0.057538625,0.18322255,0.7482637,18.617617,0.7840751,4.288452,0.38987112,8.063083,427.00885,253.5877,0.12446994,5.79514,53.173553,10.790699,0.27575207,35.550842,299.62332,290.7757,-1.0648724,14.998158,120.622856,1.0200635,0.22283627,3.0519063,296.18616,4.3167744,0.078670956,0.19650032,2006-09-26
295.38162,0.05970043,0.19846939,0.797326,19.417212,0.9235516,6.1656337,0.40538502,7.7406163,440.5323,256.48865,0.09282691,5.623308,98.50701,9.632424,0.23421092,55.11657,299.3661,290.89368,-0.9562401,13.344387,104.34286,0.657496,0.15778686,2.551234,295.76877,4.214177,0.07701559,0.21206897,2006-10-04
294.8483,0.061225608,0.21527386,0.8043348,19.531439,0.9434766,6.4337993,0.40760127,7.69455,442.46417,256.90305,0.07402709,4.985015,104.98315,8.589846,0.21729803,57.91164,299.65173,291.33115,-0.736302,11.510651,92.19334,1.4031435,0.36755994,2.0377758,295.70914,4.09433,0.075695515,0.2300327,2006-10-12
295.01855,0.06152005,0.22392444,0.8043348,19.531439,0.9434766,6.4337993,0.40760127,7.69455,442.46417,256.90305,0.083166145,4.8128247,104.98315,8.44445,0.28630787,57.91164,300.25134,290.38074,-0.7519687,11.273234,82.42857,10.196546,0.19129542,2.0177639,295.70914,3.807213,0.07279102,0.23681769,2006-10-20
295.50186,0.06312778,0.24366756,0.8043348,19.531439,0.9434766,6.4337993,0.40760127,7.69455,442.46417,256.90305,0.10987551,5.4507465,104.98315,9.5863,0.5055407,57.91164,299.66455,291.9379,-0.9184011,12.849493,93.78286,3.4237173,0.6274367,2.4916332,295.70914,4.174772,0.072733894,0.2536019,2006-10-28
295.66287,0.06399986,0.2501371,0.7856396,18.726837,0.88273764,6.3178988,0.47898117,6.783655,489.88538,262.6175,0.113068014,5.339316,85.021095,9.137209,0.5452023,56.50574,300.15845,291.30896,-0.8749824,12.161909,92.828575,0.5818036,0.36300096,2.4177003,295.1003,4.206299,0.0729177,0.25793242,2006-11-05
294.48224,0.062561974,0.23483254,0.7856396,18.726837,0.88273764,6.3178988,0.47898117,6.783655,489.88538,262.6175,0.13147828,4.828895,85.021095,8.053835,0.5784643,56.50574,298.46878,291.55005,-0.6717933,10.46212,86.66857,1.3832394,0.25883594,1.9297465,295.1003,4.0118713,0.07227009,0.24138522,2006-11-13
294.82343,0.0610062,0.16492702,0.7856396,18.726837,0.88273764,6.3178988,0.47898117,6.783655,489.88538,262.6175,0.21861038,5.570906,85.021095,9.313836,0.7025933,56.50574,298.90176,290.98138,-1.0044255,12.021421,90.12572,5.2369695,0.16780862,2.3428743,295.1003,4.1110377,0.07113395,0.16335477,2006-11-21
295.04266,0.0604361,0.16012897,0.7789694,18.59311,0.83982784,6.397715,0.5190216,6.547749,504.9458,264.0081,0.16422148,5.246033,81.58013,8.204941,0.40930375,58.323444,299.24316,290.806,-0.8404108,10.946557,86.02857,2.3490512,0.25435448,2.1090379,295.16336,4.128859,0.07013989,0.16072129,2006-11-29
295.09122,0.057876855,0.14930783,0.75895894,18.191925,0.71109873,6.637164,0.6391426,5.840032,550.12695,268.17984,0.14943612,5.1248636,71.257256,8.385712,0.34011367,63.77655,299.2993,291.4586,-0.86058235,10.93448,84.81715,1.6008748,0.44512358,2.0803487,295.35254,4.0381618,0.06668901,0.15293051,2006-12-07
294.7464,0.055691462,0.14040825,0.75895894,18.191925,0.71109873,6.637164,0.6391426,5.840032,550.12695,268.17984,0.14523512,5.382152,71.257256,8.824774,0.2764989,63.77655,298.66156,290.9149,-0.99875426,11.617164,89.88571,3.6081476,0.25359064,2.1930454,295.35254,4.144071,0.06343825,0.14663035,2006-12-15
294.92438,0.053870898,0.13544226,0.75895894,18.191925,0.71109873,6.637164,0.6391426,5.840032,550.12695,268.17984,0.14894827,5.233993,71.257256,8.340319,0.19937184,63.77655,298.27298,290.87204,-0.83683264,11.065007,83.262856,0.85130334,0.18225703,2.1152163,295.35254,4.1057405,0.06213354,0.14340559,2006-12-23
295.18826,0.053104762,0.13118601,0.75895894,18.191925,0.71109873,6.637164,0.6391426,5.840032,550.12695,268.17984,0.18085586,5.5395837,71.257256,9.690345,0.23405342,63.77655,299.64417,289.88837,-0.9633255,12.571362,97.49,0.011208103,0.054690927,2.5026975,295.35254,4.1395197,0.062335495,0.13927019,2006-12-31
295.1964,0.053364515,0.12439495,0.7319511,11.355752,0.47634214,9.648388,0.69959515,5.5707154,560.8676,270.6337,0.22742149,5.508073,41.447784,10.157815,0.2945146,66.39687,300.12274,289.61255,-0.9196346,13.04799,107.468575,0.0,0.052124344,2.638258,295.50668,4.1695766,0.06314232,0.13297391,2007-01-05
294.93396,0.054555133,0.118456595,0.7319511,11.355752,0.47634214,9.648388,0.69959515,5.5707154,560.8676,270.6337,0.2656149,5.1980352,41.447784,9.800314,0.3508657,66.39687,299.26294,290.5452,-0.87687415,12.550865,93.468575,0.9762176,0.07674185,2.5130994,295.50668,3.9877195,0.06598869,0.12630612,2007-01-13
295.30356,0.054289173,0.112931445,0.7319511,11.355752,0.47634214,9.648388,0.69959515,5.5707154,560.8676,270.6337,0.28876895,5.4610057,41.447784,10.010035,0.39012715,66.39687,299.74203,290.55472,-0.93242764,13.090985,102.46286,2.007612,0.094733916,2.7086341,295.50668,4.09995,0.06679327,0.119410455,2007-01-21
295.65323,0.053093385,0.10478628,0.7367019,11.089989,0.46347728,10.266254,0.72298694,5.426919,569.4486,271.39725,0.30785143,5.2732162,38.051308,9.483617,0.4268579,70.096664,300.65228,290.03787,-0.85374194,12.505626,96.05619,6.129449,0.087767266,2.5547473,295.50232,4.081639,0.067057766,0.11095699,2007-01-29
295.51892,0.053348158,0.10386702,0.76995754,9.229652,0.37342343,14.591316,0.88672924,4.420345,629.51544,276.742,0.2988465,5.4244432,14.276008,10.489618,0.4144397,95.995186,300.5228,289.30923,-0.9688008,14.013681,114.85714,0.0,0.012195519,3.0239594,295.4719,4.0852876,0.06811782,0.11148632,2007-02-06
295.15805,0.051751018,0.107448906,0.76995754,9.229652,0.37342343,14.591316,0.88672924,4.420345,629.51544,276.742,0.2739728,5.2940617,14.276008,10.220508,0.37162167,95.995186,300.32565,291.2227,-0.9608916,13.622614,105.44,0.58359087,0.23747207,3.0342286,295.4719,3.9939106,0.06559086,0.11776265,2007-02-14
294.63983,0.050318126,0.1031502,0.76995754,9.229652,0.37342343,14.591316,0.88672924,4.420345,629.51544,276.742,0.29068843,5.0055003,14.276008,9.6417465,0.4147718,95.995186,300.5246,288.2176,-0.75920624,13.135927,96.02857,2.8083467,0.08641652,2.864372,295.4719,3.9332652,0.064807154,0.11705975,2007-02-22
296.21365,0.050868556,0.10242376,0.804336,18.444714,0.684081,12.205118,0.6115831,6.4120564,519.18054,264.1566,0.30077842,5.3541093,209.62946,10.506564,0.5038595,71.67335,301.85815,289.97244,-0.9095992,14.670659,118.975716,0.11097963,0.031558942,3.312976,295.5012,4.126163,0.06689809,0.120697714,2007-03-02
295.11447,0.05197663,0.11760704,0.82496303,23.97373,0.8704749,10.773405,0.4464961,7.607079,452.97983,256.60538,0.24509284,4.76873,326.84106,9.628558,0.4450322,57.080296,299.3813,291.63037,-0.72456384,12.726449,92.34286,1.222058,0.10893808,2.3796024,295.51877,3.9675345,0.06829487,0.13448334,2007-03-10
294.97137,0.05317164,0.12771311,0.82496303,23.97373,0.8704749,10.773405,0.4464961,7.607079,452.97983,256.60538,0.18770775,4.7314153,326.84106,8.9653425,0.35840845,57.080296,298.83902,291.3084,-0.60561454,12.120973,87.14286,2.0270913,0.13553749,2.375747,295.51877,3.9465692,0.06972234,0.14385036,2007-03-18
294.579,0.056753535,0.15991133,0.82496303,23.97373,0.8704749,10.773405,0.4464961,7.607079,452.97983,256.60538,0.10072301,4.0346527,326.84106,7.043543,0.24825329,57.080296,298.9016,291.45792,-0.3464432,9.57917,71.37143,6.3159204,0.14660105,1.7232193,295.51877,3.810747,0.07960048,0.18402702,2007-03-26
295.4755,0.06313986,0.268709,0.7951914,16.94813,0.88366026,7.0750318,0.45301393,7.35479,469.14398,258.5333,0.020481145,5.0116982,128.73524,8.825545,0.05703558,48.684685,300.67172,291.44937,-0.7755097,12.320878,95.902855,6.2243943,0.27412084,2.3025937,296.07758,3.946099,0.091597594,0.28663275,2007-04-03
295.70004,0.065874875,0.2949543,0.7852676,14.606276,0.8880554,5.8422475,0.45518652,7.2706943,474.53198,259.17593,0.0051964344,5.2830358,62.70036,9.224279,0.0060498235,45.886166,299.69925,292.23505,-0.8354151,12.941693,100.634285,2.0777476,0.43163735,2.4958029,296.26382,4.1794496,0.091366075,0.31159604,2007-04-11
295.1758,0.066734254,0.2740419,0.7852676,14.606276,0.8880554,5.8422475,0.45518652,7.2706943,474.53198,259.17593,0.04693435,5.4235687,62.70036,9.208947,0.10878584,45.886166,299.6938,291.8706,-0.89981145,12.803659,92.98286,1.7877058,0.27898487,2.3907392,296.26382,4.1807036,0.08159725,0.29143766,2007-04-19
295.3768,0.066189535,0.18983653,0.7852676,14.606276,0.8880554,5.8422475,0.45518652,7.2706943,474.53198,259.17593,0.07492832,5.753167,62.70036,9.730039,0.10426002,45.886166,299.31088,291.62595,-0.9656147,13.418588,100.58857,0.2896842,0.3191298,2.540652,296.26382,4.35027,0.07659588,0.1966571,2007-04-27
295.18002,0.06277507,0.16062528,0.80406964,16.351969,0.922601,4.9323187,0.38385105,7.98816,431.95383,255.08443,0.110491045,5.861211,75.48517,9.960145,0.16570915,37.461475,299.79007,291.4795,-0.9971712,13.616959,89.88,1.100558,0.39691907,2.587578,296.11264,4.3275814,0.070498906,0.1645337,2007-05-05
296.01288,0.059962064,0.14081088,0.80406964,16.351969,0.922601,4.9323187,0.38385105,7.98816,431.95383,255.08443,0.15876909,6.1541333,75.48517,10.03489,0.25150836,37.461475,300.15704,292.51926,-1.0592736,13.628067,108.12572,4.148369,0.19200784,2.755866,296.11264,4.5621943,0.0678474,0.14441927,2007-05-13
295.06955,0.057457224,0.12712495,0.80406964,16.351969,0.922601,4.9323187,0.38385105,7.98816,431.95383,255.08443,0.20608316,5.837986,75.48517,9.450045,0.32035536,37.461475,298.91492,291.17404,-0.9741315,12.727695,97.17714,2.284241,0.34157956,2.43355,296.11264,4.3279624,0.066927664,0.13044703,2007-05-21
294.5037,0.05406826,0.1245531,0.7997187,16.32641,0.91083366,5.2327514,0.3966533,7.862732,438.0558,255.83719,0.20346384,5.449258,75.17264,8.632499,0.3090327,41.576893,299.65384,290.4148,-1.0102271,12.048491,88.01714,11.092772,0.31530946,2.302916,296.09448,3.987638,0.06656491,0.12873629,2007-05-29
294.61118,0.050627515,0.13166505,0.7692618,16.147507,0.8284626,7.3357754,0.48626882,6.9847374,480.76944,261.10654,0.19053477,5.597918,72.98493,8.937819,0.2881458,70.38476,298.86612,291.48798,-0.917193,12.01196,91.64,0.5758045,0.2913679,2.2571526,295.96747,4.306446,0.0631569,0.1356059,2007-06-06
295.3826,0.04826969,0.14001182,0.7692618,16.147507,0.8284626,7.3357754,0.48626882,6.9847374,480.76944,261.10654,0.18829969,6.039114,72.98493,10.067148,0.26719055,70.38476,300.1316,291.32883,-1.0784031,13.64954,104.02286,0.6573547,0.2675457,2.511176,295.96747,4.454917,0.060701847,0.1438224,2007-06-14
295.42236,0.047159504,0.1508175,0.7692618,16.147507,0.8284626,7.3357754,0.48626882,6.9847374,480.76944,261.10654,0.16376962,5.8993874,72.98493,8.654631,0.24021171,70.38476,299.6648,291.8534,-1.0108048,12.072077,88.49143,0.67204136,0.36045733,2.3293877,295.96747,4.4206986,0.05952144,0.15589993,2007-06-22
295.0171,0.046179485,0.14703691,0.76136583,16.813637,0.81509846,6.537662,0.46505785,7.160822,471.09317,259.80048,0.18188289,5.5381656,73.613594,8.899865,0.2601827,60.89578,298.91,291.20706,-0.84756196,12.07372,74.457146,1.248802,0.29340553,2.21866,295.84164,4.3292966,0.05847927,0.15214716,2007-06-30
295.18692,0.04933538,0.14207605,0.74820596,17.92385,0.7928249,5.2074757,0.4297063,7.4542956,454.96606,257.62372,0.18513082,5.9510403,74.661354,10.321817,0.25002706,45.080853,300.1217,290.52682,-1.0860044,13.796573,107.22857,0.5425112,0.30343828,2.5920136,295.63193,4.282105,0.057866696,0.14725208,2007-07-08
295.08963,0.054178983,0.14374743,0.74820596,17.92385,0.7928249,5.2074757,0.4297063,7.4542956,454.96606,257.62372,0.16680996,5.545783,74.661354,9.6718025,0.22314753,45.080853,299.12946,291.22287,-0.9231197,13.1303625,105.851425,0.9040841,0.31553593,2.6168177,295.63193,4.3183393,0.06334373,0.1497066,2007-07-16
294.4881,0.058374297,0.14229414,0.74820596,17.92385,0.7928249,5.2074757,0.4297063,7.4542956,454.96606,257.62372,0.16103135,5.4463773,74.661354,9.672972,0.21691802,45.080853,299.0008,291.05667,-0.8419302,13.438221,109.137146,2.4699118,0.4072564,2.7553716,295.63193,4.3245506,0.069805376,0.14834337,2007-07-24
295.2312,0.061934453,0.13898137,0.7862364,16.549616,0.86188704,6.197117,0.4213098,7.4346743,455.01337,257.81906,0.16264905,5.305636,74.85132,9.726818,0.22282642,57.29854,299.07114,290.95062,-0.82179457,13.494335,99.71429,2.0709767,0.13044053,2.6865044,295.67477,4.122431,0.07167062,0.145464,2007-08-01
294.7605,0.06420769,0.13139659,0.8242668,15.175387,0.930949,7.1867547,0.41291332,7.4150534,455.06067,258.0144,0.19054346,5.3600945,75.04128,9.010731,0.26631424,69.51619,298.32263,291.76526,-0.7975683,12.193727,86.274284,1.0639188,0.2207509,2.3896506,295.7176,4.162489,0.07205705,0.13866854,2007-08-09
294.686,0.06457325,0.13338572,0.8242668,15.175387,0.930949,7.1867547,0.41291332,7.4150534,455.06067,258.0144,0.2182113,4.7812214,75.04128,8.506621,0.3960797,69.51619,299.09384,290.99292,-0.7801166,11.712248,94.37143,1.3901201,0.36374637,2.2199004,295.7176,3.7054782,0.07159725,0.14220408,2007-08-17
294.41983,0.06264482,0.1397946,0.8242668,15.175387,0.930949,7.1867547,0.41291332,7.4150534,455.06067,258.0144,0.2101329,5.4863963,75.04128,9.93583,0.41434452,69.51619,299.48584,290.95145,-0.9495213,13.60652,93.594284,0.89235336,0.19156489,2.612861,295.7176,4.1567917,0.07099719,0.14921217,2007-08-25
294.52625,0.06413879,0.14608802,0.7715451,16.54452,0.9080668,5.657866,0.4171341,7.363438,461.07883,258.22537,0.19675696,5.1755533,59.952694,9.919737,0.27471232,53.93938,298.66223,290.71603,-0.94297934,13.4634075,98.20571,9.274671,0.12708688,2.5643795,296.03006,3.8618534,0.072438024,0.15537845,2007-09-02
295.1216,0.0669532,0.15779501,0.7399122,17.365995,0.8943376,4.7405367,0.4196666,7.3324695,464.6897,258.35193,0.15165275,5.645907,50.899574,10.344031,0.19663835,44.59333,299.32553,291.2234,-0.970927,14.017214,107.89714,0.44998747,0.24699424,2.629135,296.21756,4.1518097,0.07437001,0.16736545,2007-09-10
294.81927,0.06923563,0.16297251,0.7399122,17.365995,0.8943376,4.7405367,0.4196666,7.3324695,464.6897,258.35193,0.12840983,5.3884454,50.899574,10.374968,0.16716464,44.59333,298.8372,290.42502,-0.929207,14.008019,102.92571,3.9299004,0.19842829,2.5655513,296.21756,4.0538197,0.076354735,0.17246939,2007-09-18
294.9525,0.06784222,0.16778494,0.7399122,17.365995,0.8943376,4.7405367,0.4196666,7.3324695,464.6897,258.35193,0.11742924,5.4236345,50.899574,9.899629,0.15395877,44.59333,299.10486,291.09848,-0.9421193,13.4187,107.71429,0.42626566,0.15215439,2.5130427,296.21756,4.0245132,0.075259894,0.17717868,2007-09-26
294.96628,0.06683474,0.17283857,0.8020689,18.918781,0.9329078,7.042095,0.42524287,7.487554,460.82922,256.96152,0.09924139,5.714949,152.06534,10.344951,0.1283345,56.250328,299.7462,290.39328,-1.0506558,14.131204,109.73143,4.53531,0.09174076,2.663833,295.6996,4.126122,0.07439981,0.18199901,2007-10-04
294.3628,0.066098,0.17846183,0.8109483,19.140606,0.9384178,7.3708854,0.42603946,7.509709,460.27774,256.76288,0.07522607,5.1819754,166.51743,8.63698,0.09984049,57.915596,298.1834,290.6376,-0.80421907,11.762433,90.634285,1.867286,0.4377893,2.1716278,295.62558,4.1080627,0.07488501,0.18757036,2007-10-12
294.32513,0.062657125,0.19013004,0.8109483,19.140606,0.9384178,7.3708854,0.42603946,7.509709,460.27774,256.76288,0.056731753,5.2645283,166.51743,9.815723,0.07541858,57.915596,298.67926,291.176,-0.8827943,12.938057,99.33143,1.576206,0.3278374,2.3905442,295.62558,4.099001,0.07271236,0.20084578,2007-10-20
294.33493,0.059383936,0.20220025,0.8109483,19.140606,0.9384178,7.3708854,0.42603946,7.509709,460.27774,256.76288,0.06767948,5.141827,166.51743,8.682346,0.090840384,57.915596,300.19818,289.4555,-0.8712835,11.642273,92.06857,0.86094296,0.18079185,2.1200886,295.62558,3.9733238,0.06951488,0.2133656,2007-10-28
294.74384,0.05547787,0.17609322,0.81279355,20.82927,0.856936,8.082969,0.55213463,6.7827716,496.49292,261.84015,0.09755491,4.6351933,207.05771,8.002526,0.21247412,57.63065,299.48013,291.18698,-0.65148234,10.696082,88.32,3.80265,0.22928952,1.9128915,294.85757,3.9595618,0.06531472,0.18403803,2007-11-05
294.82327,0.05349698,0.16723004,0.81279355,20.82927,0.856936,8.082969,0.55213463,6.7827716,496.49292,261.84015,0.11604805,5.30478,207.05771,8.847003,0.29627177,57.63065,299.5804,290.82083,-0.86683196,11.750163,91.90857,1.9321775,0.38121113,2.3090324,294.85757,4.1616573,0.063758284,0.17275627,2007-11-13
294.7827,0.05284143,0.15575172,0.81279355,20.82927,0.856936,8.082969,0.55213463,6.7827716,496.49292,261.84015,0.17940252,4.9008155,207.05771,7.919197,0.37047315,57.63065,299.0431,290.51443,-0.645927,10.464489,81.42286,0.6284668,0.24511959,1.8976068,294.85757,4.175028,0.064358644,0.16065703,2007-11-21
294.66406,0.053505406,0.14608504,0.80079687,19.569324,0.8237745,7.9201946,0.57888913,6.4572783,515.454,263.6938,0.1983996,5.100948,179.04736,9.032056,0.31837744,58.25874,299.47375,289.71234,-0.85109955,11.64412,86.30286,0.25429314,0.14859241,2.2530782,294.84442,4.033011,0.064983696,0.15479043,2007-11-29
294.08475,0.054551248,0.13851948,0.76480687,15.7894945,0.7242904,7.431873,0.6591524,5.4808006,572.33716,269.25464,0.21776354,5.17289,95.01647,8.997518,0.2960293,60.14301,298.61932,289.1919,-0.90880466,11.696971,85.48572,0.27478957,0.17750332,2.2853954,294.805,4.067882,0.06586457,0.14588705,2007-12-07
293.72983,0.05336353,0.13298884,0.76480687,15.7894945,0.7242904,7.431873,0.6591524,5.4808006,572.33716,269.25464,0.22746636,4.647979,95.01647,7.8172674,0.3129549,60.14301,297.202,290.6588,-0.7830378,10.529814,72.03429,0.17139727,0.41618076,2.0134416,294.805,3.7672327,0.06552486,0.13813336,2007-12-15
294.3062,0.0521735,0.12711833,0.76480687,15.7894945,0.7242904,7.431873,0.6591524,5.4808006,572.33716,269.25464,0.24048667,4.9753113,95.01647,8.466957,0.3276897,60.14301,298.0757,290.9549,-0.78865,11.137367,78.88571,2.0417707,0.36138842,2.2760715,294.805,3.9570704,0.06667711,0.13101241,2007-12-23
294.73578,0.05239348,0.1231958,0.76480687,15.7894945,0.7242904,7.431873,0.6591524,5.4808006,572.33716,269.25464,0.24618502,5.2990427,95.01647,9.718353,0.33474404,60.14301,298.64517,290.8019,-0.8932078,12.579198,98.408,0.36406586,0.08668561,2.7107713,294.805,4.036385,0.067706294,0.12713122,2007-12-31
